"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "dGobs" "ETact" "Q" "fGS" "fQS" "dV" "dVeq" "dG" "hQ" "hS" "W"
1326322800 20120111230000 0 0 0.0654 0 0 0 0 0 0.0694 0.0631 0.0171 96.38 94.95 886.22 0.15 101.62 0.5284
1326326400 20120112000000 0 0 0.0659 0 0 0 0 0 0.0705 0.0629 0.0154 96.44 95.01 886.58 0.14 102.39 0.5279
1326330000 20120112010000 0 0 0.0659 0 0 0 0 0 0.0713 0.0627 0.0138 96.51 95.07 886.94 0.12 102.91 0.5274
1326333600 20120112020000 0 0 0.0654 0 0 0 0 0 0.0719 0.0626 0.0124 96.57 95.13 887.3 0.11 103.22 0.5269
1326337200 20120112030000 0 0 0.0659 0 0 0 0 0 0.0722 0.0624 0.0112 96.63 95.19 887.66 0.1 103.36 0.5264
1326340800 20120112040000 0 0 0.0665 0 0 0 0 0 0.0724 0.0623 0.01 96.7 95.25 888.02 0.09 103.36 0.5259
1326344400 20120112050000 0 0 0.067 0 0 0 0 0 0.0724 0.0623 0.009 96.76 95.31 888.38 0.08 103.25 0.5254
1326348000 20120112060000 0 0 0.067 0 0 0 0 0 0.0722 0.0622 0.0081 96.82 95.37 888.75 0.07 103.06 0.525
1326351600 20120112070000 0 0 0.067 0 0 0 0 0 0.072 0.0621 0.0073 96.88 95.43 889.11 0.07 102.8 0.5245
1326355200 20120112080000 0 0 0.067 0 0 0 0 0 0.0718 0.0621 0.0066 96.95 95.49 889.47 0.06 102.48 0.524
1326358800 20120112090000 0 0.0073 0.0676 0 0 0 0 0.0073 0.0714 0.062 0.0059 97.02 95.55 889.84 0.05 102.13 0.5234
1326362400 20120112100000 0 0.0109 0.0676 0 0 0 0 0.0109 0.0711 0.062 0.0053 97.09 95.61 890.2 0.05 101.74 0.5228
1326366000 20120112110000 0.3 0.0127 0.067 0 0 0 0 0.0127 0.0707 0.062 0.0048 97.02 95.67 890.57 0.2 101.63 0.5234
1326369600 20120112120000 0.2 0.0127 0.067 0 0 0 0 0.0127 0.0705 0.0619 0.02 97 95.73 890.91 0.28 102.95 0.5235
1326373200 20120112130000 0.1 0.0109 0.067 0 0 0 0 0.0109 0.0719 0.0617 0.0284 97.03 95.78 891.23 0.31 104.86 0.5233
1326376800 20120112140000 1.2 0.0145 0.0676 0 0 0 0 0.0145 0.0739 0.0614 0.0308 96.53 95.84 891.54 0.9 107.86 0.5272
1326380400 20120112150000 0 0.0273 0.072 0 0 0 0 0.0272 0.0771 0.0609 0.0905 96.62 95.86 891.71 0.81 115.26 0.5265
1326384000 20120112160000 0 0.0036 0.0748 0 0 0 0 0.0036 0.0852 0.06 0.0813 96.69 95.9 891.9 0.73 120.87 0.526
1326387600 20120112170000 0 0 0.0759 0 0 0 0 0 0.0915 0.0593 0.0731 96.75 95.93 892.1 0.66 124.96 0.5256
1326391200 20120112180000 0 0 0.0781 0 0 0 0 0 0.0962 0.0587 0.0657 96.8 95.96 892.3 0.59 127.78 0.5251
1326394800 20120112190000 0 0 0.0786 0 0 0 0 0 0.0995 0.0583 0.0591 96.86 96 892.51 0.53 129.58 0.5246
1326398400 20120112200000 0 0 0.0786 0 0 0 0 0 0.1016 0.0581 0.0531 96.92 96.03 892.73 0.48 130.54 0.5242
1326402000 20120112210000 0 0 0.0775 0 0 0 0 0 0.1027 0.0579 0.0478 96.98 96.07 892.95 0.43 130.84 0.5237
1326405600 20120112220000 0 0 0.0764 0 0 0 0 0 0.103 0.0578 0.0429 97.04 96.11 893.18 0.39 130.61 0.5232
1326409200 20120112230000 0 0 0.0753 0 0 0 0 0 0.1028 0.0578 0.0386 97.1 96.15 893.41 0.35 129.97 0.5228
1326412800 20120113000000 0.1 0 0.0742 0 0 0 0 0 0.102 0.0578 0.0347 97.11 96.19 893.65 0.36 129.12 0.5227
1326416400 20120113010000 0.2 0 0.0737 0 0 0 0 0 0.101 0.0579 0.0364 97.07 96.23 893.88 0.43 128.65 0.523
1326420000 20120113020000 0.6 0 0.0726 0 0 0 0 0 0.1005 0.0579 0.0432 96.84 96.26 894.09 0.7 129.31 0.5248
1326423600 20120113030000 0.2 0 0.0731 0 0 0 0 0 0.1012 0.0578 0.0702 96.81 96.29 894.24 0.74 132.18 0.5251
1326427200 20120113040000 0 0 0.0737 0 0 0 0 0 0.1046 0.0574 0.0736 96.86 96.31 894.37 0.66 134.82 0.5246
1326430800 20120113050000 0 0 0.0748 0 0 0 0 0 0.1078 0.057 0.0662 96.92 96.33 894.51 0.59 136.36 0.5242
1326434400 20120113060000 0 0 0.0759 0 0 0 0 0 0.1096 0.0568 0.0595 96.98 96.36 894.65 0.53 137.03 0.5237
1326438000 20120113070000 0 0 0.0764 0 0 0 0 0 0.1104 0.0567 0.0535 97.04 96.38 894.81 0.48 137 0.5233
1326441600 20120113080000 0 0.0013 0.0759 0 0 0 0 0.0013 0.1104 0.0567 0.0481 97.1 96.41 894.97 0.43 136.43 0.5228
1326445200 20120113090000 0 0.0217 0.0759 0 0 0 0 0.0216 0.1097 0.0567 0.0432 97.17 96.44 895.14 0.39 135.43 0.5222
1326448800 20120113100000 0 0.0573 0.0748 0 0 0 0 0.0572 0.1085 0.0568 0.0389 97.29 96.47 895.33 0.35 134.09 0.5213
1326452400 20120113110000 0 0.0981 0.0731 0 0 0 0 0.0979 0.1069 0.0569 0.0349 97.44 96.5 895.53 0.31 132.48 0.5201
1326456000 20120113120000 0 0.0586 0.072 0 0 0 0 0.0585 0.105 0.0571 0.0314 97.56 96.54 895.77 0.28 130.77 0.5192
1326459600 20120113130000 0 0.0841 0.0714 0 0 0 0 0.0839 0.103 0.0572 0.0282 97.7 96.59 896.02 0.25 128.94 0.518
1326463200 20120113140000 0 0.0471 0.0698 0 0 0 0 0.047 0.1008 0.0574 0.0254 97.81 96.63 896.3 0.23 127.09 0.5172
1326466800 20120113150000 0 0.028 0.0687 0 0 0 0 0.0279 0.0986 0.0575 0.0228 97.89 96.68 896.6 0.21 125.23 0.5165
1326470400 20120113160000 0 0.0038 0.0676 0 0 0 0 0.0038 0.0965 0.0577 0.0205 97.95 96.73 896.9 0.18 123.4 0.5161
1326474000 20120113170000 0 0 0.067 0 0 0 0 0 0.0944 0.0579 0.0184 98.01 96.78 897.2 0.17 121.59 0.5156
1326477600 20120113180000 0 0 0.0654 0 0 0 0 0 0.0923 0.058 0.0166 98.07 96.83 897.51 0.15 119.82 0.5151
1326481200 20120113190000 0 0 0.0642 0 0 0 0 0 0.0903 0.0582 0.0149 98.13 96.89 897.82 0.13 118.09 0.5147
1326484800 20120113200000 0 0 0.0631 0 0 0 0 0 0.0884 0.0583 0.0134 98.19 96.94 898.13 0.12 116.43 0.5142
1326488400 20120113210000 0.2 0 0.062 0 0 0 0 0 0.0865 0.0584 0.012 98.15 96.99 898.45 0.21 115.03 0.5145
1326492000 20120113220000 0 0 0.0609 0 0 0 0 0 0.0849 0.0585 0.0211 98.21 97.04 898.74 0.19 114.5 0.5141
1326495600 20120113230000 0 0 0.0609 0 0 0 0 0 0.0844 0.0585 0.019 98.27 97.09 899.03 0.17 113.81 0.5136
1326499200 20120114000000 0 0 0.0604 0 0 0 0 0 0.0836 0.0586 0.0171 98.33 97.14 899.32 0.15 113.01 0.5131
1326502800 20120114010000 0 0 0.0598 0 0 0 0 0 0.0827 0.0586 0.0153 98.39 97.19 899.62 0.14 112.13 0.5127
1326506400 20120114020000 0 0 0.0593 0 0 0 0 0 0.0818 0.0586 0.0138 98.45 97.24 899.92 0.12 111.2 0.5122
1326510000 20120114030000 0 0 0.0587 0 0 0 0 0 0.0807 0.0587 0.0124 98.51 97.29 900.22 0.11 110.23 0.5117
1326513600 20120114040000 0 0 0.0582 0 0 0 0 0 0.0797 0.0587 0.0111 98.57 97.34 900.53 0.1 109.25 0.5113
1326517200 20120114050000 0 0 0.0576 0 0 0 0 0 0.0786 0.0588 0.01 98.63 97.39 900.83 0.09 108.27 0.5108
1326520800 20120114060000 0 0 0.0576 0 0 0 0 0 0.0776 0.0588 0.009 98.68 97.44 901.14 0.08 107.29 0.5103
1326524400 20120114070000 0 0 0.057 0 0 0 0 0 0.0765 0.0589 0.0081 98.74 97.5 901.45 0.07 106.34 0.5099
1326528000 20120114080000 0 0.0011 0.0559 0 0 0 0 0.0011 0.0755 0.0589 0.0073 98.8 97.55 901.77 0.07 105.41 0.5094
1326531600 20120114090000 0 0.0209 0.0559 0 0 0 0 0.0209 0.0745 0.059 0.0065 98.89 97.6 902.08 0.06 104.49 0.5088
1326535200 20120114100000 0 0.0595 0.0554 0 0 0 0 0.0594 0.0735 0.059 0.0059 99 97.65 902.4 0.05 103.56 0.5078
1326538800 20120114110000 0 0.0584 0.0548 0 0 0 0 0.0583 0.0726 0.059 0.0053 99.12 97.71 902.74 0.05 102.68 0.5069
1326542400 20120114120000 0 0.0551 0.0543 0 0 0 0 0.055 0.0716 0.0591 0.0048 99.24 97.77 903.09 0.04 101.85 0.506
1326546000 20120114130000 0 0.0926 0.0537 0 0 0 0 0.0924 0.0708 0.0591 0.0043 99.39 97.83 903.46 0.04 101.01 0.5048
1326549600 20120114140000 0 0.0584 0.0532 0 0 0 0 0.0583 0.0699 0.0591 0.0038 99.51 97.9 903.85 0.03 100.26 0.5039
1326553200 20120114150000 0 0.043 0.0532 0 0 0 0 0.0429 0.0691 0.0591 0.0035 99.61 97.96 904.25 0.03 99.56 0.5031
1326556800 20120114160000 0 0.011 0.0532 0 0 0 0 0.011 0.0684 0.0591 0.0031 99.68 98.03 904.66 0.03 98.94 0.5025
1326560400 20120114170000 0 0 0.0532 0 0 0 0 0 0.0678 0.0591 0.0028 99.74 98.1 905.07 0.03 98.35 0.502
1326564000 20120114180000 0 0 0.0532 0 0 0 0 0 0.0672 0.0591 0.0025 99.8 98.17 905.48 0.02 97.79 0.5016
1326567600 20120114190000 0 0 0.0521 0 0 0 0 0 0.0666 0.0591 0.0023 99.86 98.24 905.89 0.02 97.27 0.5011
1326571200 20120114200000 0 0 0.0521 0 0 0 0 0 0.066 0.059 0.002 99.92 98.31 906.29 0.02 96.77 0.5006
1326574800 20120114210000 0 0 0.051 0 0 0 0 0 0.0655 0.059 0.0018 99.98 98.38 906.7 0.02 96.3 0.5002
1326578400 20120114220000 0 0 0.051 0 0 0 0 0 0.0651 0.059 0.0016 100.04 98.44 907.1 0.01 95.85 0.4997
1326582000 20120114230000 0 0 0.0504 0 0 0 0 0 0.0646 0.0589 0.0015 100.1 98.51 907.5 0.01 95.43 0.4992
1326585600 20120115000000 0 0 0.0498 0 0 0 0 0 0.0642 0.0589 0.0013 100.16 98.58 907.89 0.01 95.04 0.4988
1326589200 20120115010000 0 0 0.0498 0 0 0 0 0 0.0638 0.0589 0.0012 100.22 98.64 908.29 0.01 94.66 0.4983
1326592800 20120115020000 0 0 0.0498 0 0 0 0 0 0.0634 0.0588 0.0011 100.28 98.71 908.68 0.01 94.31 0.4978
1326596400 20120115030000 0 0 0.0493 0 0 0 0 0 0.0631 0.0588 0.001 100.34 98.77 909.07 0.01 93.98 0.4974
1326600000 20120115040000 0 0 0.0487 0 0 0 0 0 0.0627 0.0587 0.0009 100.39 98.84 909.46 0.01 93.66 0.4969
1326603600 20120115050000 0 0 0.0493 0 0 0 0 0 0.0624 0.0587 0.0008 100.45 98.91 909.85 0.01 93.37 0.4964
1326607200 20120115060000 0 0 0.0487 0 0 0 0 0 0.0621 0.0586 0.0007 100.51 98.97 910.24 0.01 93.09 0.496
1326610800 20120115070000 0 0 0.0482 0 0 0 0 0 0.0618 0.0586 0.0006 100.57 99.04 910.62 0.01 92.83 0.4955
1326614400 20120115080000 0 0.0022 0.0482 0 0 0 0 0.0022 0.0616 0.0585 0.0006 100.63 99.1 911.01 0.01 92.58 0.495
1326618000 20120115090000 0 0.0189 0.0476 0 0 0 0 0.0189 0.0613 0.0585 0.0005 100.71 99.17 911.39 0 92.32 0.4944
1326621600 20120115100000 0 0.0635 0.0471 0 0 0 0 0.0633 0.0611 0.0584 0.0005 100.83 99.23 911.78 0 92.04 0.4935
1326625200 20120115110000 0 0.0869 0.0465 0 0 0 0 0.0867 0.0608 0.0584 0.0004 100.98 99.3 912.18 0 91.75 0.4923
1326628800 20120115120000 0 0.1058 0.046 0 0 0 0 0.1055 0.0605 0.0583 0.0004 101.14 99.37 912.6 0 91.46 0.491
1326632400 20120115130000 0 0.1024 0.046 0 0 0 0 0.1021 0.0602 0.0583 0.0003 101.3 99.44 913.04 0 91.2 0.4898
1326636000 20120115140000 0 0.078 0.0454 0 0 0 0 0.0778 0.06 0.0582 0.0003 101.44 99.52 913.51 0 90.97 0.4887
1326639600 20120115150000 0 0.0367 0.0454 0 0 0 0 0.0366 0.0597 0.0581 0.0003 101.54 99.6 913.99 0 90.8 0.4879
1326643200 20120115160000 0 0.0056 0.0454 0 0 0 0 0.0056 0.0596 0.058 0.0002 101.6 99.68 914.47 0 90.67 0.4874
1326646800 20120115170000 0 0 0.0454 0 0 0 0 0 0.0594 0.058 0.0002 101.66 99.76 914.95 0 90.54 0.487
1326650400 20120115180000 0 0 0.0454 0 0 0 0 0 0.0593 0.0579 0.0002 101.72 99.84 915.43 0 90.41 0.4865
1326654000 20120115190000 0 0 0.0443 0 0 0 0 0 0.0592 0.0578 0.0002 101.78 99.92 915.89 0 90.29 0.4861
1326657600 20120115200000 0 0 0.0443 0 0 0 0 0 0.0591 0.0577 0.0002 101.83 100 916.36 0 90.17 0.4856
1326661200 20120115210000 0 0 0.0438 0 0 0 0 0 0.059 0.0576 0.0001 101.89 100.08 916.82 0 90.05 0.4851
1326664800 20120115220000 0 0 0.0432 0 0 0 0 0 0.0588 0.0575 0.0001 101.95 100.16 917.27 0 89.93 0.4847
1326668400 20120115230000 0 0 0.0432 0 0 0 0 0 0.0587 0.0574 0.0001 102.01 100.23 917.72 0 89.81 0.4842
1326672000 20120116000000 0 0 0.0432 0 0 0 0 0 0.0586 0.0574 0.0001 102.07 100.31 918.16 0 89.7 0.4838
1326675600 20120116010000 0 0 0.0426 0 0 0 0 0 0.0585 0.0573 0.0001 102.12 100.38 918.6 0 89.58 0.4833
1326679200 20120116020000 0 0 0.0421 0 0 0 0 0 0.0584 0.0572 0.0001 102.18 100.45 919.04 0 89.47 0.4829
1326682800 20120116030000 0 0 0.0421 0 0 0 0 0 0.0583 0.0571 0.0001 102.24 100.53 919.47 0 89.36 0.4824
1326686400 20120116040000 0 0 0.0415 0 0 0 0 0 0.0582 0.057 0.0001 102.3 100.6 919.9 0 89.26 0.482
1326690000 20120116050000 0 0 0.0415 0 0 0 0 0 0.0581 0.0569 0.0001 102.36 100.67 920.32 0 89.15 0.4815
1326693600 20120116060000 0 0 0.041 0 0 0 0 0 0.058 0.0569 0.0001 102.41 100.74 920.75 0 89.05 0.4811
1326697200 20120116070000 0 0 0.0399 0 0 0 0 0 0.0579 0.0568 0 102.47 100.81 921.16 0 88.95 0.4806
1326700800 20120116080000 0 0.0027 0.0399 0 0 0 0 0.0027 0.0578 0.0567 0 102.53 100.88 921.58 0 88.84 0.4801
1326704400 20120116090000 0 0.0324 0.0393 0 0 0 0 0.0323 0.0577 0.0566 0 102.62 100.95 921.99 0 88.71 0.4794
1326708000 20120116100000 0 0.0613 0.0388 0 0 0 0 0.0611 0.0575 0.0566 0 102.74 101.02 922.41 0 88.56 0.4785
1326711600 20120116110000 0 0.109 0.0382 0 0 0 0 0.1087 0.0574 0.0565 0 102.9 101.1 922.83 0 88.36 0.4772
1326715200 20120116120000 0 0.1072 0.0377 0 0 0 0 0.1069 0.0572 0.0564 0 103.07 101.17 923.29 0 88.18 0.4759
1326718800 20120116130000 0 0.0874 0.0377 0 0 0 0 0.0872 0.057 0.0563 0 103.21 101.25 923.76 0 88.03 0.4748
1326722400 20120116140000 0 0.0649 0.0377 0 0 0 0 0.0647 0.0569 0.0563 0 103.33 101.33 924.25 0 87.91 0.4738
1326726000 20120116150000 0 0.0306 0.0377 0 0 0 0 0.0305 0.0567 0.0562 0 103.42 101.42 924.75 0 87.82 0.4731
1326729600 20120116160000 0 0.0045 0.0382 0 0 0 0 0.0045 0.0567 0.0561 0 103.48 101.5 925.25 0 87.76 0.4727
1326733200 20120116170000 0 0 0.0382 0 0 0 0 0 0.0566 0.056 0 103.54 101.59 925.75 0 87.7 0.4722
1326736800 20120116180000 0 0 0.0388 0 0 0 0 0 0.0565 0.0559 0 103.59 101.67 926.23 0 87.63 0.4718
1326740400 20120116190000 0 0 0.0388 0 0 0 0 0 0.0565 0.0558 0 103.65 101.75 926.71 0 87.57 0.4713
1326744000 20120116200000 0 0 0.0388 0 0 0 0 0 0.0564 0.0557 0 103.71 101.83 927.19 0 87.49 0.4709
1326747600 20120116210000 0 0 0.0388 0 0 0 0 0 0.0563 0.0556 0 103.76 101.91 927.66 0 87.42 0.4705
1326751200 20120116220000 0 0 0.0382 0 0 0 0 0 0.0563 0.0555 0 103.82 101.99 928.12 0 87.34 0.47
1326754800 20120116230000 0 0 0.0377 0 0 0 0 0 0.0562 0.0554 0 103.88 102.07 928.58 0 87.27 0.4696
1326758400 20120117000000 0 0 0.0371 0 0 0 0 0 0.0561 0.0553 0 103.93 102.14 929.03 0 87.19 0.4691
1326762000 20120117010000 0 0 0.0366 0 0 0 0 0 0.0561 0.0552 0 103.99 102.22 929.48 0 87.11 0.4687
1326765600 20120117020000 0 0 0.0366 0 0 0 0 0 0.056 0.0552 0 104.04 102.29 929.92 0 87.03 0.4683
1326769200 20120117030000 0 0 0.036 0 0 0 0 0 0.0559 0.0551 0 104.1 102.37 930.36 0 86.94 0.4678
1326772800 20120117040000 0 0 0.0354 0 0 0 0 0 0.0558 0.055 0 104.15 102.44 930.79 0 86.86 0.4674
1326776400 20120117050000 0 0 0.0349 0 0 0 0 0 0.0557 0.0549 0 104.21 102.51 931.22 0 86.78 0.467
1326780000 20120117060000 0 0 0.0349 0 0 0 0 0 0.0557 0.0548 0 104.26 102.59 931.64 0 86.7 0.4665
1326783600 20120117070000 0 0 0.0343 0 0 0 0 0 0.0556 0.0548 0 104.32 102.66 932.06 0 86.61 0.4661
1326787200 20120117080000 0 0.003 0.0338 0 0 0 0 0.003 0.0555 0.0547 0 104.38 102.73 932.48 0 86.53 0.4656
1326790800 20120117090000 0 0.0325 0.0332 0 0 0 0 0.0324 0.0554 0.0546 0 104.47 102.8 932.89 0 86.41 0.465
1326794400 20120117100000 0 0.0661 0.0327 0 0 0 0 0.0659 0.0553 0.0545 0 104.59 102.87 933.31 0 86.27 0.464
1326798000 20120117110000 0 0.0833 0.0327 0 0 0 0 0.0831 0.0552 0.0545 0 104.72 102.94 933.74 0 86.11 0.4629
1326801600 20120117120000 0 0.1138 0.0321 0 0 0 0 0.1135 0.055 0.0544 0 104.89 103.02 934.18 0 85.94 0.4616
1326805200 20120117130000 0 0.0843 0.0321 0 0 0 0 0.0841 0.0549 0.0543 0 105.03 103.1 934.65 0 85.8 0.4605
1326808800 20120117140000 0 0.0742 0.0321 0 0 0 0 0.074 0.0547 0.0542 0 105.16 103.18 935.14 0 85.67 0.4595
1326812400 20120117150000 0 0.0376 0.0321 0 0 0 0 0.0375 0.0546 0.0541 0 105.25 103.26 935.63 0 85.59 0.4588
1326816000 20120117160000 0 0.0051 0.0327 0 0 0 0 0.0051 0.0545 0.054 0 105.31 103.35 936.13 0 85.54 0.4583
1326819600 20120117170000 0 0 0.0327 0 0 0 0 0 0.0545 0.0539 0 105.37 103.43 936.62 0 85.48 0.4579
1326823200 20120117180000 0 0 0.0327 0 0 0 0 0 0.0544 0.0538 0 105.42 103.51 937.1 0 85.43 0.4575
1326826800 20120117190000 0 0 0.0332 0 0 0 0 0 0.0544 0.0538 0 105.48 103.59 937.58 0 85.37 0.457
1326830400 20120117200000 0 0 0.0332 0 0 0 0 0 0.0543 0.0537 0 105.53 103.67 938.05 0 85.3 0.4566
1326834000 20120117210000 0 0 0.0327 0 0 0 0 0 0.0542 0.0536 0 105.58 103.75 938.52 0 85.23 0.4562
1326837600 20120117220000 0 0 0.0327 0 0 0 0 0 0.0542 0.0535 0 105.64 103.83 938.97 0 85.16 0.4558
1326841200 20120117230000 0 0 0.0327 0 0 0 0 0 0.0541 0.0534 0 105.69 103.91 939.43 0 85.09 0.4554
1326844800 20120118000000 0 0 0.0327 0 0 0 0 0 0.054 0.0533 0 105.75 103.98 939.87 0 85.02 0.4549
1326848400 20120118010000 0 0 0.0321 0 0 0 0 0 0.054 0.0532 0 105.8 104.06 940.31 0 84.94 0.4545
1326852000 20120118020000 0 0 0.0321 0 0 0 0 0 0.0539 0.0531 0 105.85 104.13 940.75 0 84.87 0.4541
1326855600 20120118030000 0 0 0.0316 0 0 0 0 0 0.0538 0.0531 0 105.91 104.21 941.18 0 84.79 0.4537
1326859200 20120118040000 0 0 0.0316 0 0 0 0 0 0.0538 0.053 0 105.96 104.28 941.6 0 84.71 0.4533
1326862800 20120118050000 0 0 0.031 0 0 0 0 0 0.0537 0.0529 0 106.01 104.35 942.03 0 84.63 0.4528
1326866400 20120118060000 0 0 0.031 0 0 0 0 0 0.0536 0.0528 0 106.07 104.42 942.44 0 84.56 0.4524
1326870000 20120118070000 0 0 0.031 0 0 0 0 0 0.0535 0.0527 0 106.12 104.49 942.85 0 84.48 0.452
1326873600 20120118080000 0 0.0024 0.0305 0 0 0 0 0.0024 0.0535 0.0527 0 106.18 104.56 943.26 0 84.4 0.4516
1326877200 20120118090000 0 0.0208 0.0305 0 0 0 0 0.0207 0.0534 0.0526 0 106.25 104.63 943.66 0 84.3 0.451
1326880800 20120118100000 0 0.0588 0.0299 0 0 0 0 0.0586 0.0533 0.0525 0 106.36 104.7 944.07 0 84.16 0.4501
1326884400 20120118110000 0 0.0686 0.0299 0 0 0 0 0.0684 0.0532 0.0525 0 106.48 104.77 944.49 0 84.02 0.4492
1326888000 20120118120000 0 0.0722 0.0299 0 0 0 0 0.072 0.053 0.0524 0 106.61 104.84 944.92 0 83.88 0.4482
1326891600 20120118130000 0 0.0416 0.0299 0 0 0 0 0.0415 0.0529 0.0523 0 106.7 104.92 945.36 0 83.78 0.4475
1326895200 20120118140000 0 0.0257 0.0305 0 0 0 0 0.0256 0.0528 0.0522 0 106.78 104.99 945.8 0 83.7 0.4468
1326898800 20120118150000 0 0.0086 0.031 0 0 0 0 0.0086 0.0527 0.0521 0 106.84 105.07 946.25 0 83.64 0.4464
1326902400 20120118160000 0.1 0.0012 0.0305 0 0 0 0 0.0012 0.0527 0.0521 0 106.84 105.14 946.69 0.04 83.67 0.4464
1326906000 20120118170000 0.1 0 0.031 0 0 0 0 0 0.0527 0.052 0.0045 106.84 105.22 947.12 0.08 84.15 0.4464
1326909600 20120118180000 1.3 0 0.0321 0 0 0 0 0 0.0531 0.0518 0.0085 106.17 105.29 947.52 0.66 86.16 0.4516
1326913200 20120118190000 1.3 0 0.0349 0 0 0 0 0 0.0551 0.0515 0.0657 105.51 105.32 947.74 1.18 93.67 0.4568
1326916800 20120118200000 0.2 0 0.0388 0 0 0 0 0 0.0652 0.0504 0.117 105.45 105.33 947.79 1.15 104.1 0.4572
1326920400 20120118210000 0.4 0 0.041 0 0 0 0 0 0.0731 0.0495 0.115 105.28 105.34 947.82 1.22 113.64 0.4585
1326924000 20120118220000 0.1 0 0.0426 0 0 0 0 0 0.0834 0.0484 0.1217 105.28 105.33 947.8 1.14 122.41 0.4586
1326927600 20120118230000 0.1 0 0.0454 0 0 0 0 0 0.0933 0.0475 0.114 105.27 105.33 947.79 1.07 129.33 0.4586
1326931200 20120119000000 0 0 0.0487 0 0 0 0 0 0.1013 0.0467 0.1071 105.32 105.33 947.78 0.96 134.58 0.4583
1326934800 20120119010000 0 0 0.051 0 0 0 0 0 0.1075 0.0461 0.0963 105.37 105.33 947.77 0.87 138.07 0.4579
1326938400 20120119020000 0 0 0.0526 0 0 0 0 0 0.1117 0.0457 0.0865 105.41 105.33 947.78 0.78 140.13 0.4575
1326942000 20120119030000 0 0 0.0543 0 0 0 0 0 0.1142 0.0455 0.0778 105.46 105.33 947.8 0.7 141.04 0.4572
1326945600 20120119040000 0 0 0.0559 0 0 0 0 0 0.1153 0.0454 0.0699 105.51 105.34 947.84 0.63 141.04 0.4568
1326949200 20120119050000 0.2 0 0.0576 0 0 0 0 0 0.1153 0.0454 0.0629 105.44 105.35 947.88 0.66 140.54 0.4573
1326952800 20120119060000 1.8 0 0.0593 0 0 0 0 0 0.1147 0.0454 0.0657 104.51 105.35 947.9 1.41 141.98 0.4646
1326956400 20120119070000 1.8 0 0.0665 0 0 0 0 0 0.1165 0.0453 0.1413 103.59 105.31 947.69 2.11 150.79 0.4718
1326960000 20120119080000 1.5 0 0.0792 0 0 0 0 0 0.1321 0.044 0.2231 102.85 105.23 947.22 2.59 165.79 0.4776
1326963600 20120119090000 2.2 0.0027 0.0964 0 0 0 0 0.0027 0.1547 0.0422 0.2836 101.75 105.12 946.54 3.36 185.1 0.4863
1326967200 20120119100000 1.2 0.0107 0.123 0 0 0 0 0.0107 0.1834 0.04 0.3441 101.19 104.97 945.67 3.6 206.36 0.4907
1326970800 20120119110000 1 0.012 0.1573 0 0 0 0 0.012 0.2141 0.0379 0.3641 100.73 104.8 944.7 3.72 226.14 0.4943
1326974400 20120119120000 0.8 0.0213 0.1872 0 0 0 0 0.0212 0.2413 0.0361 0.3728 100.38 104.63 943.67 3.74 243.68 0.497
1326978000 20120119130000 0.2 0.0147 0.2121 0 0 0 0 0.0147 0.268 0.0344 0.3673 100.33 104.45 942.61 3.47 257.24 0.4974
1326981600 20120119140000 0 0.0147 0.2243 0 0 0 0 0.0147 0.2881 0.0332 0.3384 100.38 104.28 941.6 3.13 265.58 0.497
1326985200 20120119150000 0 0.016 0.2254 0 0 0 0 0.016 0.3 0.0326 0.305 100.43 104.11 940.64 2.82 269.33 0.4966
1326988800 20120119160000 0 0.008 0.2193 0 0 0 0 0.008 0.3048 0.0325 0.275 100.47 103.96 939.73 2.54 269.59 0.4963
1326992400 20120119170000 0 0 0.2105 0 0 0 0 0 0.304 0.0327 0.2479 100.5 103.81 938.87 2.29 267.25 0.4961
1326996000 20120119180000 0 0 0.1999 0 0 0 0 0 0.2992 0.0331 0.2235 100.54 103.67 938.05 2.07 262.99 0.4958
1326999600 20120119190000 0 0 0.1878 0 0 0 0 0 0.2914 0.0338 0.2015 100.57 103.54 937.28 1.86 257.38 0.4955
1327003200 20120119200000 0 0 0.1794 0 0 0 0 0 0.2817 0.0346 0.1817 100.6 103.42 936.54 1.68 250.84 0.4953
1327006800 20120119210000 0 0 0.1711 0 0 0 0 0 0.2707 0.0355 0.1638 100.64 103.3 935.85 1.51 243.7 0.495
1327010400 20120119220000 0 0 0.1645 0 0 0 0 0 0.259 0.0364 0.1477 100.68 103.19 935.19 1.37 236.21 0.4947
1327014000 20120119230000 0 0 0.1584 0 0 0 0 0 0.2469 0.0374 0.1331 100.71 103.08 934.58 1.23 228.56 0.4944
1327017600 20120120000000 2.1 0 0.1545 0 0 0 0 0 0.2357 0.0383 0.146 99.7 102.97 933.93 2.13 225.51 0.5024
1327021200 20120120010000 0 0 0.1617 0 0 0 0 0 0.2339 0.0385 0.2073 99.73 102.84 933.12 1.92 226.7 0.5021
1327024800 20120120020000 0 0 0.1678 0 0 0 0 0 0.2348 0.0386 0.1868 99.77 102.71 932.35 1.73 225.77 0.5018
1327028400 20120120030000 0 0 0.1722 0 0 0 0 0 0.2327 0.0389 0.1685 99.81 102.58 931.63 1.56 223.23 0.5015
1327032000 20120120040000 0 0 0.1745 0 0 0 0 0 0.2283 0.0394 0.1519 99.85 102.47 930.95 1.4 219.52 0.5012
